"player1","player2","wins1","wins2"
"Taylor Fritz","Frances Tiafoe","4","0"
"Taylor Fritz","Stefanos Tsitsipas","1","1"
"Taylor Fritz","Lorenzo Musetti","2","0"
"Taylor Fritz","Matteo Berrettini","2","0"
"Taylor Fritz","Cameron Norrie","4","5"
"Taylor Fritz","Grigor Dimitrov","0","1"
"Taylor Fritz","Hubert Hurkacz","1","0"
"Taylor Fritz","Stan Wawrinka","1","0"
"Taylor Fritz","Jiri Lehecka","3","0"
"Taylor Fritz","Alex De Minaur","3","1"
"Taylor Fritz","Jason Kubler","1","0"
"Taylor Fritz","Daniel Evans","1","2"
"Taylor Fritz","Casper Ruud","0","1"
"Taylor Fritz","Borna Coric","0","1"
"Taylor Fritz","Arthur Rinderknech","1","0"
"Taylor Fritz","Adrian Mannarino","2","1"
"Taylor Fritz","Novak Djokovic","0","6"
"Taylor Fritz","Sebastian Korda","1","0"
"Taylor Fritz","Daniil Medvedev","0","1"
"Taylor Fritz","Yoshihito Nishioka","1","1"
"Taylor Fritz","Denis Shapovalov","4","3"
"Taylor Fritz","Karen Khachanov","0","1"
"Taylor Fritz","Jannik Sinner","1","1"
"Taylor Fritz","Alexei Popyrin","1","1"
"Taylor Fritz","Miomir Kecmanovic","2","1"
"Taylor Fritz","Jack Draper","0","1"
"Taylor Fritz","Roberto Bautista Agut","1","1"
"Taylor Fritz","Mackenzie Mcdonald","1","1"
"Taylor Fritz","Marcos Giron","3","1"
"Taylor Fritz","Tallon Griekspoor","1","1"
"Taylor Fritz","Aslan Karatsev","1","0"
"Taylor Fritz","Botic Van De Zandschulp","0","2"
"Taylor Fritz","Marin Cilic","1","1"
"Taylor Fritz","Maximilian Marterer","1","0"
"Taylor Fritz","Tim Van Rijthoven","0","1"
"Taylor Fritz","Michael Mmoh","1","0"
"Taylor Fritz","Richard Gasquet","0","1"
"Taylor Fritz","Jenson Brooksby","0","1"
"Taylor Fritz","David Goffin","1","0"
"Taylor Fritz","Ben Shelton","1","0"
"Taylor Fritz","J J Wolf","1","0"
"Taylor Fritz","Alejandro Davidovich Fokina","1","1"
"Taylor Fritz","Mikael Ymer","0","1"
"Taylor Fritz","John Millman","2","0"
"Taylor Fritz","Tommy Paul","2","2"
"Taylor Fritz","Rafael Nadal","2","2"
"Taylor Fritz","Lorenzo Sonego","3","2"
"Taylor Fritz","Lloyd Harris","1","1"
"Taylor Fritz","Marton Fucsovics","2","1"
"Taylor Fritz","Francisco Cerundolo","0","1"
"Taylor Fritz","Alex Molcan","1","0"
"Taylor Fritz","Felix Auger Aliassime","2","0"
"Taylor Fritz","Andrey Rublev","3","2"
"Taylor Fritz","Emil Ruusuvuori","1","0"
"Taylor Fritz","Jeremy Chardy","0","1"
"Taylor Fritz","Denis Kudla","0","1"
"Taylor Fritz","Ugo Humbert","2","0"
"Taylor Fritz","Maxime Cressy","1","0"
"Taylor Fritz","Holger Rune","1","0"
"Taylor Fritz","Alexander Zverev","2","2"
"Taylor Fritz","Andy Murray","2","0"
"Taylor Fritz","Sebastian Baez","2","0"
"Taylor Fritz","Federico Coria","1","0"
"Taylor Fritz","Albert Ramos","1","2"
"Taylor Fritz","Joao Sousa","1","0"
"Taylor Fritz","Bernabe Zapata Miralles","1","1"
"Taylor Fritz","Cristian Garin","1","1"
"Taylor Fritz","Dusan Lajovic","1","0"
"Taylor Fritz","Yibing Wu","1","1"
"Taylor Fritz","John Isner","2","1"
"Taylor Fritz","Emilio Gomez","1","0"
"Taylor Fritz","Jack Sock","2","0"
"Taylor Fritz","Jordan Thompson","1","0"
"Taylor Fritz","Radu Albot","1","0"
"Taylor Fritz","Nikoloz Basilashvili","2","2"
"Taylor Fritz","Aleksandar Vukic","1","0"
"Taylor Fritz","Carlos Alcaraz","0","1"
"Taylor Fritz","Juan Pablo Varillas","1","0"
"Taylor Fritz","Jaume Munar","1","0"
"Taylor Fritz","Dominic Thiem","1","1"
"Taylor Fritz","Christopher Oconnell","1","0"
"Taylor Fritz","Thiago Monteiro","1","0"
"Taylor Fritz","Alexander Bublik","2","2"
"Taylor Fritz","Brandon Nakashima","2","0"
"Taylor Fritz","Yannick Hanfmann","1","1"
"Taylor Fritz","Alejandro Tabilo","1","0"
"Taylor Fritz","Ilya Ivashka","1","0"
"Taylor Fritz","Jan Lennard Struff","1","0"
"Taylor Fritz","Emilio Nava","1","0"
"Taylor Fritz","Tomas Machac","1","0"
"Taylor Fritz","Steve Johnson","4","0"
"Taylor Fritz","Zhizhen Zhang","0","1"
"Taylor Fritz","Dominic Stricker","1","0"
"Taylor Fritz","Kevin Anderson","1","0"
"Taylor Fritz","James Duckworth","1","1"
"Taylor Fritz","Kei Nishikori","1","0"
"Taylor Fritz","Dominik Koepfer","1","1"
"Taylor Fritz","Kamil Majchrzak","1","0"
"Taylor Fritz","Egor Gerasimov","1","0"
"Taylor Fritz","Reilly Opelka","3","0"
"Taylor Fritz","Nick Kyrgios","2","0"
"Taylor Fritz","Gilles Simon","1","1"
"Taylor Fritz","Stefano Travaglia","0","2"
"Taylor Fritz","Mikhail Kukushkin","1","0"
"Taylor Fritz","Pablo Cuevas","0","1"
"Taylor Fritz","Aljaz Bedene","1","1"
"Taylor Fritz","Kyle Edmund","1","0"
"Taylor Fritz","Viktor Durasovic","1","0"
"Salvatore Caruso","Taylor Fritz","0","1"
"Illya Marchenko","Taylor Fritz","0","1"
"Andrej Martin","Taylor Fritz","0","1"
"Evgeny Donskoy","Taylor Fritz","0","1"
"Frances Tiafoe","Stefanos Tsitsipas","3","1"
"Frances Tiafoe","Lorenzo Musetti","2","2"
"Frances Tiafoe","Matteo Berrettini","1","0"
"Frances Tiafoe","Cameron Norrie","1","1"
"Frances Tiafoe","Grigor Dimitrov","0","1"
"Frances Tiafoe","Hubert Hurkacz","0","2"
"Frances Tiafoe","Stan Wawrinka","0","3"
"Frances Tiafoe","Jiri Lehecka","1","0"
"Frances Tiafoe","Oscar Otte","1","0"
"Frances Tiafoe","Alex De Minaur","1","0"
"Frances Tiafoe","Jason Kubler","3","0"
"Frances Tiafoe","Daniel Evans","3","2"
"Frances Tiafoe","Adrian Mannarino","1","0"
"Frances Tiafoe","Novak Djokovic","0","2"
"Frances Tiafoe","Sebastian Korda","2","2"
"Frances Tiafoe","Daniil Medvedev","0","4"
"Frances Tiafoe","Yoshihito Nishioka","2","0"
"Frances Tiafoe","Denis Shapovalov","1","1"
"Frances Tiafoe","Karen Khachanov","0","2"
"Frances Tiafoe","Jannik Sinner","1","0"
"Frances Tiafoe","Miomir Kecmanovic","2","0"
"Frances Tiafoe","Jack Draper","1","0"
"Frances Tiafoe","Thanasi Kokkinakis","0","1"
"Frances Tiafoe","Mackenzie Mcdonald","1","0"
"Frances Tiafoe","Marcos Giron","3","1"
"Frances Tiafoe","Tallon Griekspoor","1","0"
"Frances Tiafoe","Benjamin Bonzi","2","0"
"Frances Tiafoe","Aslan Karatsev","2","0"
"Frances Tiafoe","Botic Van De Zandschulp","2","0"
"Frances Tiafoe","Pedro Martinez","1","0"
"Frances Tiafoe","Filip Krajinovic","1","1"
"Frances Tiafoe","Maximilian Marterer","1","0"
"Frances Tiafoe","Jenson Brooksby","0","2"
"Frances Tiafoe","David Goffin","0","2"
"Frances Tiafoe","Christopher Eubanks","2","0"
"Frances Tiafoe","Ben Shelton","0","1"
"Frances Tiafoe","J J Wolf","0","1"
"Frances Tiafoe","Soon Woo Kwon","2","0"
"Frances Tiafoe","Alejandro Davidovich Fokina","1","0"
"Frances Tiafoe","Mikael Ymer","0","2"
"Frances Tiafoe","John Millman","1","1"
"Frances Tiafoe","Tommy Paul","1","2"
"Frances Tiafoe","Rafael Nadal","1","0"
"Frances Tiafoe","Juncheng Shang","2","0"
"Frances Tiafoe","Lorenzo Sonego","1","2"
"Frances Tiafoe","Taro Daniel","1","0"
"Frances Tiafoe","Yosuke Watanuki","1","0"
"Frances Tiafoe","Rinky Hijikata","1","0"
"Frances Tiafoe","Marton Fucsovics","2","1"
"Frances Tiafoe","Tomas Martin Etcheverry","2","0"
"Frances Tiafoe","Francisco Cerundolo","0","1"
"Frances Tiafoe","Corentin Moutet","1","2"
"Frances Tiafoe","Felix Auger Aliassime","0","3"
"Frances Tiafoe","Andrey Rublev","2","1"
"Frances Tiafoe","Emil Ruusuvuori","0","2"
"Frances Tiafoe","Ugo Humbert","1","1"
"Frances Tiafoe","Nicolas Jarry","1","0"
"Frances Tiafoe","Diego Schwartzman","2","2"
"Frances Tiafoe","Alexander Zverev","0","2"
"Frances Tiafoe","Andy Murray","1","2"
"Frances Tiafoe","Sebastian Baez","0","1"
"Frances Tiafoe","Hugo Dellien","1","0"
"Frances Tiafoe","Juan Manuel Cerundolo","1","0"
"Frances Tiafoe","Guido Pella","1","0"
"Frances Tiafoe","Bernabe Zapata Miralles","1","0"
"Frances Tiafoe","Cristian Garin","0","1"
"Frances Tiafoe","Dusan Lajovic","4","0"
"Frances Tiafoe","Yibing Wu","1","0"
"Frances Tiafoe","John Isner","0","1"
"Frances Tiafoe","Emilio Gomez","1","0"
"Frances Tiafoe","Daniel Altmaier","2","0"
"Frances Tiafoe","Nuno Borges","1","0"
"Frances Tiafoe","Carlos Alcaraz","1","1"
"Frances Tiafoe","Jaume Munar","0","1"
"Frances Tiafoe","Pedro Cachin","0","1"
"Frances Tiafoe","Gijs Brouwer","1","0"
"Frances Tiafoe","Liam Broady","0","1"
"Frances Tiafoe","Thiago Monteiro","1","0"
"Frances Tiafoe","Alexander Bublik","1","1"
"Frances Tiafoe","Brandon Nakashima","4","0"
"Frances Tiafoe","Feliciano Lopez","1","0"
"Frances Tiafoe","Elias Ymer","2","0"
"Frances Tiafoe","Alejandro Tabilo","1","0"
"Frances Tiafoe","Jan Lennard Struff","1","1"
"Frances Tiafoe","Facundo Bagnis","1","1"
"Frances Tiafoe","Tomas Machac","1","0"
"Frances Tiafoe","Steve Johnson","1","1"
"Andrea Vavassori","Frances Tiafoe","0","1"
"Frances Tiafoe","Sebastian Ofner","1","0"
"Frances Tiafoe","Gael Monfils","0","1"
"Frances Tiafoe","Milos Raonic","0","1"
"Frances Tiafoe","Dominic Stricker","1","0"
"Frances Tiafoe","Kevin Anderson","0","1"
"Frances Tiafoe","Egor Gerasimov","1","0"
"Frances Tiafoe","Benoit Paire","1","0"
"Frances Tiafoe","Nick Kyrgios","0","1"
"Frances Tiafoe","Stefano Travaglia","2","0"
"Frances Tiafoe","Vasek Pospisil","1","0"
"Frances Tiafoe","Andreas Seppi","1","0"
"Frances Tiafoe","Pablo Cuevas","1","0"
"Frances Tiafoe","Aljaz Bedene","1","0"
"Frances Tiafoe","Yasutaka Uchiyama","1","0"
"Stefanos Tsitsipas","Lorenzo Musetti","5","0"
"Stefanos Tsitsipas","Matteo Berrettini","3","0"
"Stefanos Tsitsipas","Cameron Norrie","1","1"
"Stefanos Tsitsipas","Grigor Dimitrov","6","1"
"Stefanos Tsitsipas","Hubert Hurkacz","3","2"
"Stefanos Tsitsipas","Jiri Lehecka","2","0"
"Stefanos Tsitsipas","Alex De Minaur","7","0"
"Stefanos Tsitsipas","Daniel Evans","4","0"
"Stefanos Tsitsipas","Casper Ruud","1","1"
"Stefanos Tsitsipas","Borna Coric","3","3"
"Stefanos Tsitsipas","Adrian Mannarino","1","0"
"Stefanos Tsitsipas","Novak Djokovic","0","9"
"Stefanos Tsitsipas","Sebastian Korda","1","0"
"Stefanos Tsitsipas","Daniil Medvedev","3","3"
"Stefanos Tsitsipas","Yoshihito Nishioka","1","0"
"Stefanos Tsitsipas","Denis Shapovalov","1","1"
"Stefanos Tsitsipas","Karen Khachanov","4","1"
"Stefanos Tsitsipas","Jannik Sinner","4","2"
"Stefanos Tsitsipas","Alexei Popyrin","0","1"
"Stefanos Tsitsipas","Quentin Halys","1","0"
"Stefanos Tsitsipas","Roman Safiullin","0","1"
"Stefanos Tsitsipas","Jack Draper","0","1"
"Stefanos Tsitsipas","Thanasi Kokkinakis","1","0"
"Stefanos Tsitsipas","Roberto Bautista Agut","2","0"
"Stefanos Tsitsipas","Marcos Giron","2","0"
"Stefanos Tsitsipas","Tallon Griekspoor","1","0"
"Stefanos Tsitsipas","Benjamin Bonzi","3","0"
"Stefanos Tsitsipas","Aslan Karatsev","1","0"
"Stefanos Tsitsipas","Marin Cilic","1","0"
"Stefanos Tsitsipas","Pedro Martinez","2","0"
"Stefanos Tsitsipas","Filip Krajinovic","1","1"
"Stefanos Tsitsipas","Roberto Carballes Baena","1","0"
"Stefanos Tsitsipas","Laslo Djere","3","0"
"Stefanos Tsitsipas","Richard Gasquet","1","1"
"Stefanos Tsitsipas","Jenson Brooksby","0","1"
"Stefanos Tsitsipas","David Goffin","1","0"
"Stefanos Tsitsipas","Gregoire Barrere","1","0"
"Stefanos Tsitsipas","Christopher Eubanks","0","1"
"Stefanos Tsitsipas","Ben Shelton","1","0"
"Stefanos Tsitsipas","J J Wolf","2","0"
"Stefanos Tsitsipas","Alejandro Davidovich Fokina","3","0"
"Stefanos Tsitsipas","Mikael Ymer","5","0"
"Stefanos Tsitsipas","Tommy Paul","2","0"
"Stefanos Tsitsipas","Rafael Nadal","1","2"
"Stefanos Tsitsipas","Lorenzo Sonego","3","0"
"Stefanos Tsitsipas","Rinky Hijikata","1","0"
"Stefanos Tsitsipas","Corentin Moutet","1","0"
"Stefanos Tsitsipas","Felix Auger Aliassime","4","1"
"Stefanos Tsitsipas","Andrey Rublev","5","4"
"Stefanos Tsitsipas","Emil Ruusuvuori","2","0"
"Stefanos Tsitsipas","Jeremy Chardy","1","0"
"Stefanos Tsitsipas","Ugo Humbert","1","2"
"Stefanos Tsitsipas","Maxime Cressy","2","0"
"Stefanos Tsitsipas","Holger Rune","0","2"
"Stefanos Tsitsipas","Pablo Carreno Busta","2","0"
"Stefanos Tsitsipas","Nicolas Jarry","2","1"
"Stefanos Tsitsipas","Diego Schwartzman","4","1"
"Stefanos Tsitsipas","Alexander Zverev","4","3"
"Stefanos Tsitsipas","Andy Murray","2","1"
"Stefanos Tsitsipas","Sebastian Baez","2","0"
"Stefanos Tsitsipas","Albert Ramos","1","0"
"Stefanos Tsitsipas","Bernabe Zapata Miralles","1","0"
"Stefanos Tsitsipas","Cristian Garin","3","0"
"Stefanos Tsitsipas","Dusan Lajovic","1","0"
"Stefanos Tsitsipas","John Isner","5","0"
"Stefanos Tsitsipas","Jack Sock","1","0"
"Stefanos Tsitsipas","Jordan Thompson","1","1"
"Stefanos Tsitsipas","Nikoloz Basilashvili","1","1"
"Stefanos Tsitsipas","Nuno Borges","1","0"
"Stefanos Tsitsipas","Carlos Alcaraz","0","5"
"Stefanos Tsitsipas","Jaume Munar","2","0"
"Stefanos Tsitsipas","Dominic Thiem","2","1"
"Stefanos Tsitsipas","Pedro Cachin","1","0"
"Stefanos Tsitsipas","Fabio Fognini","2","0"
"Stefanos Tsitsipas","Daniel Elahi Galan","0","1"
"Stefanos Tsitsipas","Alexander Bublik","2","0"
"Stefanos Tsitsipas","Alexander Ritschard","1","0"
"Stefanos Tsitsipas","Yannick Hanfmann","0","1"
"Stefanos Tsitsipas","Ilya Ivashka","3","0"
"Stefanos Tsitsipas","Jan Lennard Struff","2","1"
"Stefanos Tsitsipas","Hugo Gaston","1","0"
"Stefanos Tsitsipas","Luca Nardi","1","0"
"Stefanos Tsitsipas","Damir Dzumhur","1","0"
"Stefanos Tsitsipas","Lucas Pouille","2","0"
"Stefanos Tsitsipas","Sebastian Ofner","1","0"
"Stefanos Tsitsipas","Gael Monfils","0","1"
"Stefanos Tsitsipas","Milos Raonic","1","2"
"Stefanos Tsitsipas","Dominic Stricker","1","1"
"Stefanos Tsitsipas","Jiri Vesely","1","0"
"Stefanos Tsitsipas","Kevin Anderson","1","0"
"Stefanos Tsitsipas","Kei Nishikori","1","0"
"Stefanos Tsitsipas","Dominik Koepfer","1","0"
"Stefanos Tsitsipas","Egor Gerasimov","1","0"
"Stefanos Tsitsipas","Reilly Opelka","1","1"
"Stefanos Tsitsipas","Philipp Kohlschreiber","2","0"
"Stefanos Tsitsipas","Benoit Paire","3","0"
"Stefanos Tsitsipas","Nick Kyrgios","1","3"
"Stefanos Tsitsipas","Pierre Hugues Herbert","0","1"
"Stefanos Tsitsipas","Gilles Simon","1","0"
"Stefanos Tsitsipas","Vasek Pospisil","1","0"
"Stefanos Tsitsipas","Mikhail Kukushkin","1","0"
"Stefanos Tsitsipas","Pablo Cuevas","2","0"
"Stefanos Tsitsipas","Aljaz Bedene","1","1"
"Dennis Novak","Stefanos Tsitsipas","0","1"
"Stefanos Tsitsipas","Salvatore Caruso","1","0"
"Lorenzo Musetti","Borna Gojo","2","0"
"Lorenzo Musetti","Matteo Berrettini","1","0"
"Lorenzo Musetti","Cameron Norrie","2","0"
"Lorenzo Musetti","Dimitar Kuzmanov","0","1"
"Lorenzo Musetti","Grigor Dimitrov","1","0"
"Lorenzo Musetti","Hubert Hurkacz","2","2"
"Lorenzo Musetti","Marc Andrea Huesler","0","1"
"Lorenzo Musetti","Stan Wawrinka","1","0"
"Lorenzo Musetti","Jiri Lehecka","0","2"
"Lorenzo Musetti","Alex De Minaur","0","1"
"Lorenzo Musetti","Jason Kubler","1","0"
"Lorenzo Musetti","Daniel Evans","3","0"
"Lorenzo Musetti","Casper Ruud","1","1"
"Lorenzo Musetti","Felipe Meligeni Alves","1","0"
"Lorenzo Musetti","Borna Coric","0","1"
"Lorenzo Musetti","Adrian Mannarino","0","1"
"Lorenzo Musetti","Novak Djokovic","1","3"
"Lorenzo Musetti","Sebastian Korda","2","2"
"Lorenzo Musetti","Daniil Medvedev","0","2"
"Lorenzo Musetti","Yoshihito Nishioka","2","1"
"Lorenzo Musetti","Jannik Sinner","1","2"
"Lorenzo Musetti","Alexei Popyrin","0","1"
"Lorenzo Musetti","Miomir Kecmanovic","2","0"
"Lorenzo Musetti","Jack Draper","0","1"
"Lorenzo Musetti","Thanasi Kokkinakis","1","0"
"Lorenzo Musetti","Mackenzie Mcdonald","1","0"
"Lorenzo Musetti","Marcos Giron","1","0"
"Lorenzo Musetti","Aslan Karatsev","0","1"
"Lorenzo Musetti","Marin Cilic","1","1"
"Lorenzo Musetti","Marco Cecchinato","1","1"
"Lorenzo Musetti","Michael Mmoh","1","0"
"Lorenzo Musetti","Laslo Djere","2","6"
"Lorenzo Musetti","Richard Gasquet","0","1"
"Lorenzo Musetti","David Goffin","2","0"
"Lorenzo Musetti","Gregoire Barrere","1","0"
"Lorenzo Musetti","Ben Shelton","1","0"
"Lorenzo Musetti","Alejandro Davidovich Fokina","1","0"
"Lorenzo Musetti","Mikael Ymer","2","0"
"Lorenzo Musetti","John Millman","0","1"
"Lorenzo Musetti","Taro Daniel","0","1"
"Lorenzo Musetti","Lloyd Harris","0","1"
"Lorenzo Musetti","Francisco Cerundolo","1","0"
"Lorenzo Musetti","Felix Auger Aliassime","2","3"
"Lorenzo Musetti","Andrey Rublev","0","1"
"Lorenzo Musetti","Emil Ruusuvuori","1","0"
"Lorenzo Musetti","Holger Rune","0","1"
"Lorenzo Musetti","Nicolas Jarry","0","1"
"Lorenzo Musetti","Diego Schwartzman","1","2"
"Lorenzo Musetti","Alexander Zverev","0","1"
"Lorenzo Musetti","Sebastian Baez","1","1"
"Lorenzo Musetti","Federico Coria","0","1"
"Lorenzo Musetti","Albert Ramos","1","2"
"Lorenzo Musetti","Bernabe Zapata Miralles","1","0"
"Lorenzo Musetti","Dusan Lajovic","1","0"
"Lorenzo Musetti","Nikoloz Basilashvili","1","1"
"Lorenzo Musetti","Aleksandar Vukic","1","0"
"Lorenzo Musetti","Carlos Alcaraz","1","1"
"Lorenzo Musetti","Juan Pablo Varillas","1","1"
"Lorenzo Musetti","Jaume Munar","1","1"
"Lorenzo Musetti","Pedro Cachin","1","0"
"Lorenzo Musetti","Gijs Brouwer","1","0"
"Lorenzo Musetti","Alexandre Muller","0","1"
"Lorenzo Musetti","Daniel Elahi Galan","1","0"
"Lorenzo Musetti","Alexander Bublik","0","1"
"Lorenzo Musetti","Feliciano Lopez","1","0"
"Lorenzo Musetti","Elias Ymer","1","0"
"Lorenzo Musetti","Yannick Hanfmann","1","1"
"Lorenzo Musetti","Ilya Ivashka","1","1"
"Lorenzo Musetti","Jan Lennard Struff","1","0"
"Lorenzo Musetti","Emilio Nava","1","0"
"Lorenzo Musetti","Hugo Gaston","2","0"
"Lorenzo Musetti","Luca Nardi","1","0"
"Lorenzo Musetti","Matteo Arnaldi","2","0"
"Alexander Shevchenko","Lorenzo Musetti","0","1"
"Lorenzo Musetti","Jozef Kovalik","1","0"
"Lorenzo Musetti","Gael Monfils","0","1"
"Lorenzo Musetti","Dominic Stricker","0","1"
"Lorenzo Musetti","Filip Misolic","1","0"
"Lorenzo Musetti","James Duckworth","0","1"
"Lorenzo Musetti","Kei Nishikori","1","0"
"Lorenzo Musetti","Dominik Koepfer","0","1"
"Lorenzo Musetti","Kamil Majchrzak","0","1"
"Lorenzo Musetti","Gianluca Mager","2","0"
"Lorenzo Musetti","Henri Laaksonen","0","1"
"Lorenzo Musetti","Reilly Opelka","0","3"
"Lorenzo Musetti","Benoit Paire","2","0"
"Lorenzo Musetti","Norbert Gombos","1","0"
"Lorenzo Musetti","Carlos Taberner","1","0"
"Lorenzo Musetti","Pablo Cuevas","1","0"
"Lorenzo Musetti","Aljaz Bedene","2","0"
"Lorenzo Musetti","Dennis Novak","1","0"
"Lorenzo Musetti","Chun Hsin Tseng","1","0"
"Lorenzo Musetti","Viktor Durasovic","1","0"
"Lorenzo Musetti","Marc Polmans","1","0"
"Borna Gojo","Adrian Mannarino","1","0"
"Borna Gojo","Novak Djokovic","0","1"
"Borna Gojo","Alexei Popyrin","1","1"
"Borna Gojo","Mackenzie Mcdonald","1","0"
"Borna Gojo","Botic Van De Zandschulp","0","1"
"Borna Gojo","Filip Krajinovic","0","1"
"Borna Gojo","Maximilian Marterer","0","1"
"Borna Gojo","Laslo Djere","0","1"
"Borna Gojo","Richard Gasquet","0","1"
"Borna Gojo","Lorenzo Sonego","1","0"
"Borna Gojo","Andrey Rublev","0","1"
"Borna Gojo","Sebastian Baez","1","0"
"Borna Gojo","Federico Coria","1","0"
"Borna Gojo","Hugo Dellien","1","0"
"Borna Gojo","Cristian Garin","1","0"
"Borna Gojo","Dusan Lajovic","1","0"
"Borna Gojo","Dominic Thiem","1","0"
"Borna Gojo","Thiago Monteiro","0","1"
"Borna Gojo","Elias Ymer","0","1"
"Borna Gojo","Ilya Ivashka","0","1"
"Borna Gojo","Jiri Vesely","1","0"
"Borna Gojo","James Duckworth","1","1"
"Borna Gojo","Prajnesh Gunneswaran","1","0"
"Matteo Berrettini","Cameron Norrie","1","0"
"Matteo Berrettini","Dimitar Kuzmanov","1","0"
"Matteo Berrettini","Hubert Hurkacz","2","0"
"Matteo Berrettini","Oscar Otte","2","0"
"Matteo Berrettini","Alex De Minaur","2","1"
"Matteo Berrettini","Daniel Evans","2","0"
"Matteo Berrettini","Casper Ruud","3","3"
"Matteo Berrettini","Borna Coric","1","0"
"Matteo Berrettini","Arthur Rinderknech","0","1"
"Matteo Berrettini","Novak Djokovic","0","3"
"Matteo Berrettini","Daniil Medvedev","0","2"
"Matteo Berrettini","Karen Khachanov","1","0"
"Matteo Berrettini","Jannik Sinner","0","1"
"Matteo Berrettini","Alexei Popyrin","1","0"
"Matteo Berrettini","Miomir Kecmanovic","0","1"
"Matteo Berrettini","Roberto Bautista Agut","1","0"
"Matteo Berrettini","Mackenzie Mcdonald","1","1"
"Matteo Berrettini","Marcos Giron","0","1"
"Matteo Berrettini","Aslan Karatsev","1","0"
"Matteo Berrettini","Botic Van De Zandschulp","2","0"
"Matteo Berrettini","Pedro Martinez","1","0"
"Matteo Berrettini","Filip Krajinovic","2","0"
"Matteo Berrettini","Roberto Carballes Baena","1","1"
"Matteo Berrettini","Marco Cecchinato","1","0"
"Matteo Berrettini","Richard Gasquet","1","0"
"Matteo Berrettini","Gregoire Barrere","1","0"
"Matteo Berrettini","Soon Woo Kwon","1","0"
"Matteo Berrettini","Alejandro Davidovich Fokina","1","1"
"Matteo Berrettini","John Millman","1","0"
"Matteo Berrettini","Tommy Paul","1","1"
"Matteo Berrettini","Rafael Nadal","0","1"
"Matteo Berrettini","Lorenzo Sonego","2","1"
"Matteo Berrettini","Taro Daniel","3","1"
"Matteo Berrettini","Lloyd Harris","2","0"
"Matteo Berrettini","Francisco Cerundolo","1","0"
"Matteo Berrettini","Corentin Moutet","1","0"
"Matteo Berrettini","Alex Molcan","1","0"
"Matteo Berrettini","Felix Auger Aliassime","3","2"
"Matteo Berrettini","Andrey Rublev","0","1"
"Matteo Berrettini","Emil Ruusuvuori","1","0"
"Matteo Berrettini","Jeremy Chardy","1","0"
"Matteo Berrettini","Denis Kudla","1","0"
"Matteo Berrettini","Ugo Humbert","3","0"
"Matteo Berrettini","Maxime Cressy","1","0"
"Matteo Berrettini","Holger Rune","1","2"
"Matteo Berrettini","Pablo Carreno Busta","1","1"
"Matteo Berrettini","Nicolas Jarry","1","0"
"Matteo Berrettini","Alexander Zverev","1","2"
"Matteo Berrettini","Andy Murray","3","1"
"Matteo Berrettini","Sebastian Baez","1","0"
"Matteo Berrettini","Federico Coria","2","0"
"Matteo Berrettini","Albert Ramos","1","0"
"Matteo Berrettini","Guido Pella","1","0"
"Matteo Berrettini","Cristian Garin","1","0"
"Matteo Berrettini","Federico Delbonis","1","0"
"Matteo Berrettini","Daniel Altmaier","0","1"
"Matteo Berrettini","Radu Albot","1","0"
"Matteo Berrettini","Nikoloz Basilashvili","2","0"
"Matteo Berrettini","Carlos Alcaraz","1","3"
"Matteo Berrettini","Dominic Thiem","2","0"
"Matteo Berrettini","Fabio Fognini","1","0"
"Matteo Berrettini","Thiago Monteiro","2","0"
"Matteo Berrettini","Alexander Bublik","0","1"
"Matteo Berrettini","Brandon Nakashima","1","0"
"Matteo Berrettini","Elias Ymer","2","0"
"Matteo Berrettini","Alejandro Tabilo","1","0"
"Matteo Berrettini","Ilya Ivashka","2","0"
"Matteo Berrettini","Tomas Machac","1","0"
"Hugo Grenier","Matteo Berrettini","0","1"
"Matteo Berrettini","Gael Monfils","2","0"
"Matteo Berrettini","Kevin Anderson","1","0"
"Matteo Berrettini","Reilly Opelka","0","1"
"Stefan Kozlov","Matteo Berrettini","0","1"
"Matteo Berrettini","Stefano Travaglia","2","0"
"Matteo Berrettini","Vasek Pospisil","1","0"
"Matteo Berrettini","Aljaz Bedene","1","0"
"Matteo Berrettini","Tennys Sandgren","0","1"
"Roger Federer","Matteo Berrettini","0","1"
"Cameron Norrie","Dimitar Kuzmanov","1","0"
"Cameron Norrie","Grigor Dimitrov","2","1"
"Cameron Norrie","Jiri Lehecka","2","1"
"Cameron Norrie","Oscar Otte","1","0"
"Cameron Norrie","Alex De Minaur","1","2"
"Cameron Norrie","Jason Kubler","1","0"
"Cameron Norrie","Daniel Evans","2","0"
"Cameron Norrie","Casper Ruud","0","3"
"Cameron Norrie","Borna Coric","0","1"
"Cameron Norrie","Arthur Rinderknech","2","0"
"Cameron Norrie","Adrian Mannarino","1","1"
"Cameron Norrie","Novak Djokovic","0","3"
"Cameron Norrie","Sebastian Korda","1","3"
"Cameron Norrie","Daniil Medvedev","0","1"
"Cameron Norrie","Yoshihito Nishioka","1","0"
"Cameron Norrie","Denis Shapovalov","2","0"
"Cameron Norrie","Karen Khachanov","3","3"
"Cameron Norrie","Roman Safiullin","1","0"
"Cameron Norrie","Miomir Kecmanovic","3","0"
"Cameron Norrie","Jack Draper","2","0"
"Cameron Norrie","Roberto Bautista Agut","1","0"
"Cameron Norrie","Marcos Giron","2","1"
"Cameron Norrie","Aslan Karatsev","2","0"
